"","center","Beta","mu_ID","mu_DS","rho","eta","N","loglik"
"45828",192529,1.308081e-07,0.02686869,0.75,1,1,192529,-357.4461
"45829",3.9e-07,1.343434e-07,0.02686869,0.75,1,1,192529,-525.2797
"45830",0.08333333,1.343434e-07,0.02686869,0.75,1,1,192529,-486.3873
"45831",0.75,1.343434e-07,0.02686869,0.75,1,1,192529,-492.3825
"45832",1,1.343434e-07,0.02686869,0.75,1,1,192529,-555.1379
"45833",1,1.343434e-07,0.02686869,0.75,1,1,192529,-662.5195
"45834",192529,1.343434e-07,0.02686869,0.75,1,1,192529,-526.8803
"45835",3.9e-07,1.378788e-07,0.02686869,0.75,1,1,192529,-490.999
"45836",0.08333333,1.378788e-07,0.02686869,0.75,1,1,192529,-494.7169
"45837",0.75,1.378788e-07,0.02686869,0.75,1,1,192529,-525.6106
"45838",1,1.378788e-07,0.02686869,0.75,1,1,192529,-561.4573
"45839",1,1.378788e-07,0.02686869,0.75,1,1,192529,-559.4122
"45840",192529,1.378788e-07,0.02686869,0.75,1,1,192529,-555.8874
"45841",3.9e-07,1.414141e-07,0.02686869,0.75,1,1,192529,-562.3195
"45842",0.08333333,1.414141e-07,0.02686869,0.75,1,1,192529,-494.3163
"45843",0.75,1.414141e-07,0.02686869,0.75,1,1,192529,-564.323
"45844",1,1.414141e-07,0.02686869,0.75,1,1,192529,-421.5585
"45845",1,1.414141e-07,0.02686869,0.75,1,1,192529,-562.0925
"45846",192529,1.414141e-07,0.02686869,0.75,1,1,192529,-427.2739
"45847",3.9e-07,1.449495e-07,0.02686869,0.75,1,1,192529,-460.1469
"45848",0.08333333,1.449495e-07,0.02686869,0.75,1,1,192529,-591.6127
"45849",0.75,1.449495e-07,0.02686869,0.75,1,1,192529,-521.3098
"45850",1,1.449495e-07,0.02686869,0.75,1,1,192529,-491.9073
"45851",1,1.449495e-07,0.02686869,0.75,1,1,192529,-520.8671
"45852",192529,1.449495e-07,0.02686869,0.75,1,1,192529,-462.3647
"45853",3.9e-07,1.484848e-07,0.02686869,0.75,1,1,192529,-694.22
"45854",0.08333333,1.484848e-07,0.02686869,0.75,1,1,192529,-527.3191
"45855",0.75,1.484848e-07,0.02686869,0.75,1,1,192529,-560.4376
"45856",1,1.484848e-07,0.02686869,0.75,1,1,192529,-626.9522
"45857",1,1.484848e-07,0.02686869,0.75,1,1,192529,-490.2358
"45858",192529,1.484848e-07,0.02686869,0.75,1,1,192529,-526.5576
"45859",3.9e-07,1.520202e-07,0.02686869,0.75,1,1,192529,-693.4474
"45860",0.08333333,1.520202e-07,0.02686869,0.75,1,1,192529,-560.961
"45861",0.75,1.520202e-07,0.02686869,0.75,1,1,192529,-387.6803
"45862",1,1.520202e-07,0.02686869,0.75,1,1,192529,-593.5457
"45863",1,1.520202e-07,0.02686869,0.75,1,1,192529,-521.6616
"45864",192529,1.520202e-07,0.02686869,0.75,1,1,192529,-461.6197
"45865",3.9e-07,1.555556e-07,0.02686869,0.75,1,1,192529,-526.3783
"45866",0.08333333,1.555556e-07,0.02686869,0.75,1,1,192529,-663.1626
"45867",0.75,1.555556e-07,0.02686869,0.75,1,1,192529,-561.742
"45868",1,1.555556e-07,0.02686869,0.75,1,1,192529,-694.0273
"45869",1,1.555556e-07,0.02686869,0.75,1,1,192529,-557.945
"45870",192529,1.555556e-07,0.02686869,0.75,1,1,192529,-628.9792
"45871",3.9e-07,1.590909e-07,0.02686869,0.75,1,1,192529,-631.7592
"45872",0.08333333,1.590909e-07,0.02686869,0.75,1,1,192529,-562.6703
"45873",0.75,1.590909e-07,0.02686869,0.75,1,1,192529,-556.5081
"45874",1,1.590909e-07,0.02686869,0.75,1,1,192529,-627.5028
"45875",1,1.590909e-07,0.02686869,0.75,1,1,192529,-558.9047
"45876",192529,1.590909e-07,0.02686869,0.75,1,1,192529,-593.5742
"45877",3.9e-07,1.626263e-07,0.02686869,0.75,1,1,192529,-659.7339
"45878",0.08333333,1.626263e-07,0.02686869,0.75,1,1,192529,-457.845
"45879",0.75,1.626263e-07,0.02686869,0.75,1,1,192529,-662.2235
"45880",1,1.626263e-07,0.02686869,0.75,1,1,192529,-562.5508
"45881",1,1.626263e-07,0.02686869,0.75,1,1,192529,-590.9011
"45882",192529,1.626263e-07,0.02686869,0.75,1,1,192529,-698.4072
"45883",3.9e-07,1.661616e-07,0.02686869,0.75,1,1,192529,-593.3717
"45884",0.08333333,1.661616e-07,0.02686869,0.75,1,1,192529,-593.1715
"45885",0.75,1.661616e-07,0.02686869,0.75,1,1,192529,-562.8372
"45886",1,1.661616e-07,0.02686869,0.75,1,1,192529,-492.9213
"45887",1,1.661616e-07,0.02686869,0.75,1,1,192529,-631.4754
"45888",192529,1.661616e-07,0.02686869,0.75,1,1,192529,-662.2641
"45889",3.9e-07,1.69697e-07,0.02686869,0.75,1,1,192529,-497.2168
"45890",0.08333333,1.69697e-07,0.02686869,0.75,1,1,192529,-392.0492
"45891",0.75,1.69697e-07,0.02686869,0.75,1,1,192529,-627.2485
"45892",1,1.69697e-07,0.02686869,0.75,1,1,192529,-630.0927
"45893",1,1.69697e-07,0.02686869,0.75,1,1,192529,-597.8832
"45894",192529,1.69697e-07,0.02686869,0.75,1,1,192529,-662.4358
"45895",3.9e-07,1.732323e-07,0.02686869,0.75,1,1,192529,-663.269
"45896",0.08333333,1.732323e-07,0.02686869,0.75,1,1,192529,-661.26
"45897",0.75,1.732323e-07,0.02686869,0.75,1,1,192529,-599.0772
"45898",1,1.732323e-07,0.02686869,0.75,1,1,192529,-600.1443
"45899",1,1.732323e-07,0.02686869,0.75,1,1,192529,-628.0958
"45900",192529,1.732323e-07,0.02686869,0.75,1,1,192529,-595.2771
"45901",3.9e-07,1.767677e-07,0.02686869,0.75,1,1,192529,-627.5644
"45902",0.08333333,1.767677e-07,0.02686869,0.75,1,1,192529,-628.2934
"45903",0.75,1.767677e-07,0.02686869,0.75,1,1,192529,-595.9245
"45904",1,1.767677e-07,0.02686869,0.75,1,1,192529,-628.9477
"45905",1,1.767677e-07,0.02686869,0.75,1,1,192529,-529.6043
"45906",192529,1.767677e-07,0.02686869,0.75,1,1,192529,-595.7597
"45907",3.9e-07,1.80303e-07,0.02686869,0.75,1,1,192529,-692.7857
"45908",0.08333333,1.80303e-07,0.02686869,0.75,1,1,192529,-693.4518
"45909",0.75,1.80303e-07,0.02686869,0.75,1,1,192529,-730.7005
"45910",1,1.80303e-07,0.02686869,0.75,1,1,192529,-596.1532
"45911",1,1.80303e-07,0.02686869,0.75,1,1,192529,-696.026
"45912",192529,1.80303e-07,0.02686869,0.75,1,1,192529,-631.3984
"45913",3.9e-07,1.838384e-07,0.02686869,0.75,1,1,192529,-695.9169
"45914",0.08333333,1.838384e-07,0.02686869,0.75,1,1,192529,-627.2785
"45915",0.75,1.838384e-07,0.02686869,0.75,1,1,192529,-665.0899
"45916",1,1.838384e-07,0.02686869,0.75,1,1,192529,-695.706
"45917",1,1.838384e-07,0.02686869,0.75,1,1,192529,-698.7214
"45918",192529,1.838384e-07,0.02686869,0.75,1,1,192529,-731.9165
"45919",3.9e-07,1.873737e-07,0.02686869,0.75,1,1,192529,-696.3681
"45920",0.08333333,1.873737e-07,0.02686869,0.75,1,1,192529,-694.1503
"45921",0.75,1.873737e-07,0.02686869,0.75,1,1,192529,-665.7626
"45922",1,1.873737e-07,0.02686869,0.75,1,1,192529,-665.7185
"45923",1,1.873737e-07,0.02686869,0.75,1,1,192529,-727.0871
"45924",192529,1.873737e-07,0.02686869,0.75,1,1,192529,-661.5003
"45925",3.9e-07,1.909091e-07,0.02686869,0.75,1,1,192529,-766.2742
"45926",0.08333333,1.909091e-07,0.02686869,0.75,1,1,192529,-663.3773
"45927",0.75,1.909091e-07,0.02686869,0.75,1,1,192529,-766.4224
"45928",1,1.909091e-07,0.02686869,0.75,1,1,192529,-729.5944
"45929",1,1.909091e-07,0.02686869,0.75,1,1,192529,-768.2649
"45930",192529,1.909091e-07,0.02686869,0.75,1,1,192529,-664.5443
"45931",3.9e-07,1.944444e-07,0.02686869,0.75,1,1,192529,-765.625
"45932",0.08333333,1.944444e-07,0.02686869,0.75,1,1,192529,-527.2729
"45933",0.75,1.944444e-07,0.02686869,0.75,1,1,192529,-662.4144
"45934",1,1.944444e-07,0.02686869,0.75,1,1,192529,-729.9123
"45935",1,1.944444e-07,0.02686869,0.75,1,1,192529,-661.8578
"45936",192529,1.944444e-07,0.02686869,0.75,1,1,192529,-695.8881
"45937",3.9e-07,1.979798e-07,0.02686869,0.75,1,1,192529,-700.0285
"45938",0.08333333,1.979798e-07,0.02686869,0.75,1,1,192529,-698.1025
"45939",0.75,1.979798e-07,0.02686869,0.75,1,1,192529,-771.0825
"45940",1,1.979798e-07,0.02686869,0.75,1,1,192529,-662.4209
"45941",1,1.979798e-07,0.02686869,0.75,1,1,192529,-699.1361
"45942",192529,1.979798e-07,0.02686869,0.75,1,1,192529,-766.4304
"45943",3.9e-07,2.015152e-07,0.02686869,0.75,1,1,192529,-729.5221
"45944",0.08333333,2.015152e-07,0.02686869,0.75,1,1,192529,-829.4645
"45945",0.75,2.015152e-07,0.02686869,0.75,1,1,192529,-699.8575
"45946",1,2.015152e-07,0.02686869,0.75,1,1,192529,-800.5144
"45947",1,2.015152e-07,0.02686869,0.75,1,1,192529,-667.1832
"45948",192529,2.015152e-07,0.02686869,0.75,1,1,192529,-798.714
"45949",3.9e-07,2.050505e-07,0.02686869,0.75,1,1,192529,-700.0154
"45950",0.08333333,2.050505e-07,0.02686869,0.75,1,1,192529,-767.9186
"45951",0.75,2.050505e-07,0.02686869,0.75,1,1,192529,-634.1911
"45952",1,2.050505e-07,0.02686869,0.75,1,1,192529,-699.6454
"45953",1,2.050505e-07,0.02686869,0.75,1,1,192529,-765.4125
"45954",192529,2.050505e-07,0.02686869,0.75,1,1,192529,-696.3347
"45955",3.9e-07,2.085859e-07,0.02686869,0.75,1,1,192529,-701.2647
"45956",0.08333333,2.085859e-07,0.02686869,0.75,1,1,192529,-695.6015
"45957",0.75,2.085859e-07,0.02686869,0.75,1,1,192529,-798.1858
"45958",1,2.085859e-07,0.02686869,0.75,1,1,192529,-766.9017
"45959",1,2.085859e-07,0.02686869,0.75,1,1,192529,-728.6482
"45960",192529,2.085859e-07,0.02686869,0.75,1,1,192529,-735.7173
"45961",3.9e-07,2.121212e-07,0.02686869,0.75,1,1,192529,-664.3689
"45962",0.08333333,2.121212e-07,0.02686869,0.75,1,1,192529,-700.5347
"45963",0.75,2.121212e-07,0.02686869,0.75,1,1,192529,-795.644
"45964",1,2.121212e-07,0.02686869,0.75,1,1,192529,-731.1567
"45965",1,2.121212e-07,0.02686869,0.75,1,1,192529,-695.4973
"45966",192529,2.121212e-07,0.02686869,0.75,1,1,192529,-767.2759
"45967",3.9e-07,2.156566e-07,0.02686869,0.75,1,1,192529,-698.3292
"45968",0.08333333,2.156566e-07,0.02686869,0.75,1,1,192529,-734.1174
"45969",0.75,2.156566e-07,0.02686869,0.75,1,1,192529,-767.7738
"45970",1,2.156566e-07,0.02686869,0.75,1,1,192529,-698.6977
"45971",1,2.156566e-07,0.02686869,0.75,1,1,192529,-803.5366
"45972",192529,2.156566e-07,0.02686869,0.75,1,1,192529,-734.9514
"45973",3.9e-07,2.191919e-07,0.02686869,0.75,1,1,192529,-733.9441
"45974",0.08333333,2.191919e-07,0.02686869,0.75,1,1,192529,-769.6058
"45975",0.75,2.191919e-07,0.02686869,0.75,1,1,192529,-733.1766
"45976",1,2.191919e-07,0.02686869,0.75,1,1,192529,-736.0469
"45977",1,2.191919e-07,0.02686869,0.75,1,1,192529,-665.8795
"45978",192529,2.191919e-07,0.02686869,0.75,1,1,192529,-733.3266
"45979",3.9e-07,2.227273e-07,0.02686869,0.75,1,1,192529,-803.631
"45980",0.08333333,2.227273e-07,0.02686869,0.75,1,1,192529,-700.1108
"45981",0.75,2.227273e-07,0.02686869,0.75,1,1,192529,-699.7186
"45982",1,2.227273e-07,0.02686869,0.75,1,1,192529,-767.9757
"45983",1,2.227273e-07,0.02686869,0.75,1,1,192529,-732.3214
"45984",192529,2.227273e-07,0.02686869,0.75,1,1,192529,-666.1875
"45985",3.9e-07,2.262626e-07,0.02686869,0.75,1,1,192529,-736.2008
"45986",0.08333333,2.262626e-07,0.02686869,0.75,1,1,192529,-735.796
"45987",0.75,2.262626e-07,0.02686869,0.75,1,1,192529,-802.7657
"45988",1,2.262626e-07,0.02686869,0.75,1,1,192529,-766.329
"45989",1,2.262626e-07,0.02686869,0.75,1,1,192529,-735.2538
"45990",192529,2.262626e-07,0.02686869,0.75,1,1,192529,-768.0818
"45991",3.9e-07,2.29798e-07,0.02686869,0.75,1,1,192529,-799.1431
"45992",0.08333333,2.29798e-07,0.02686869,0.75,1,1,192529,-733.7517
"45993",0.75,2.29798e-07,0.02686869,0.75,1,1,192529,-729.9426
"45994",1,2.29798e-07,0.02686869,0.75,1,1,192529,-733.8809
"45995",1,2.29798e-07,0.02686869,0.75,1,1,192529,-735.5104
"45996",192529,2.29798e-07,0.02686869,0.75,1,1,192529,-766.2832
"45997",3.9e-07,2.333333e-07,0.02686869,0.75,1,1,192529,-765.1529
"45998",0.08333333,2.333333e-07,0.02686869,0.75,1,1,192529,-769.9154
"45999",0.75,2.333333e-07,0.02686869,0.75,1,1,192529,-769.5665
"46000",1,2.333333e-07,0.02686869,0.75,1,1,192529,-766.1498
"46001",1,2.333333e-07,0.02686869,0.75,1,1,192529,-833.1273
"46002",192529,2.333333e-07,0.02686869,0.75,1,1,192529,-771.5531
"46003",3.9e-07,2.368687e-07,0.02686869,0.75,1,1,192529,-802.2477
"46004",0.08333333,2.368687e-07,0.02686869,0.75,1,1,192529,-731.8305
"46005",0.75,2.368687e-07,0.02686869,0.75,1,1,192529,-731.1691
"46006",1,2.368687e-07,0.02686869,0.75,1,1,192529,-734.0841
"46007",1,2.368687e-07,0.02686869,0.75,1,1,192529,-767.5856
"46008",192529,2.368687e-07,0.02686869,0.75,1,1,192529,-765.8257
"46009",3.9e-07,2.40404e-07,0.02686869,0.75,1,1,192529,-834.1715
"46010",0.08333333,2.40404e-07,0.02686869,0.75,1,1,192529,-770.467
"46011",0.75,2.40404e-07,0.02686869,0.75,1,1,192529,-735.8457
"46012",1,2.40404e-07,0.02686869,0.75,1,1,192529,-842.9241
"46013",1,2.40404e-07,0.02686869,0.75,1,1,192529,-740.5603
"46014",192529,2.40404e-07,0.02686869,0.75,1,1,192529,-701.9877
"46015",3.9e-07,2.439394e-07,0.02686869,0.75,1,1,192529,-798.7512
"46016",0.08333333,2.439394e-07,0.02686869,0.75,1,1,192529,-801.9181
"46017",0.75,2.439394e-07,0.02686869,0.75,1,1,192529,-801.2554
"46018",1,2.439394e-07,0.02686869,0.75,1,1,192529,-770.3049
"46019",1,2.439394e-07,0.02686869,0.75,1,1,192529,-800.9975
"46020",192529,2.439394e-07,0.02686869,0.75,1,1,192529,-770.1352
"46021",3.9e-07,2.474747e-07,0.02686869,0.75,1,1,192529,-805.0542
"46022",0.08333333,2.474747e-07,0.02686869,0.75,1,1,192529,-732.3538
"46023",0.75,2.474747e-07,0.02686869,0.75,1,1,192529,-799.9394
"46024",1,2.474747e-07,0.02686869,0.75,1,1,192529,-801.3199
"46025",1,2.474747e-07,0.02686869,0.75,1,1,192529,-868.7596
"46026",192529,2.474747e-07,0.02686869,0.75,1,1,192529,-735.6876
"46027",3.9e-07,2.510101e-07,0.02686869,0.75,1,1,192529,-803.3713
"46028",0.08333333,2.510101e-07,0.02686869,0.75,1,1,192529,-733.5052
"46029",0.75,2.510101e-07,0.02686869,0.75,1,1,192529,-763.5059
"46030",1,2.510101e-07,0.02686869,0.75,1,1,192529,-738.969
"46031",1,2.510101e-07,0.02686869,0.75,1,1,192529,-805.9537
"46032",192529,2.510101e-07,0.02686869,0.75,1,1,192529,-768.0431
"46033",3.9e-07,2.545455e-07,0.02686869,0.75,1,1,192529,-870.3959
"46034",0.08333333,2.545455e-07,0.02686869,0.75,1,1,192529,-871.8576
"46035",0.75,2.545455e-07,0.02686869,0.75,1,1,192529,-773.2594
"46036",1,2.545455e-07,0.02686869,0.75,1,1,192529,-772.0123
"46037",1,2.545455e-07,0.02686869,0.75,1,1,192529,-839.9409
"46038",192529,2.545455e-07,0.02686869,0.75,1,1,192529,-803.5801
"46039",3.9e-07,2.580808e-07,0.02686869,0.75,1,1,192529,-837.6417
"46040",0.08333333,2.580808e-07,0.02686869,0.75,1,1,192529,-835.7649
"46041",0.75,2.580808e-07,0.02686869,0.75,1,1,192529,-837.4476
"46042",1,2.580808e-07,0.02686869,0.75,1,1,192529,-770.3871
"46043",1,2.580808e-07,0.02686869,0.75,1,1,192529,-806.0696
"46044",192529,2.580808e-07,0.02686869,0.75,1,1,192529,-839.8943
"46045",3.9e-07,2.616162e-07,0.02686869,0.75,1,1,192529,-839.5242
"46046",0.08333333,2.616162e-07,0.02686869,0.75,1,1,192529,-805.4729
"46047",0.75,2.616162e-07,0.02686869,0.75,1,1,192529,-840.3971
"46048",1,2.616162e-07,0.02686869,0.75,1,1,192529,-765.8736
"46049",1,2.616162e-07,0.02686869,0.75,1,1,192529,-834.7097
"46050",192529,2.616162e-07,0.02686869,0.75,1,1,192529,-770.4423
"46051",3.9e-07,2.651515e-07,0.02686869,0.75,1,1,192529,-802.8725
"46052",0.08333333,2.651515e-07,0.02686869,0.75,1,1,192529,-873.0167
"46053",0.75,2.651515e-07,0.02686869,0.75,1,1,192529,-770.439
"46054",1,2.651515e-07,0.02686869,0.75,1,1,192529,-867.5722
"46055",1,2.651515e-07,0.02686869,0.75,1,1,192529,-837.7545
"46056",192529,2.651515e-07,0.02686869,0.75,1,1,192529,-770.0637
"46057",3.9e-07,2.686869e-07,0.02686869,0.75,1,1,192529,-836.6927
"46058",0.08333333,2.686869e-07,0.02686869,0.75,1,1,192529,-874.8927
"46059",0.75,2.686869e-07,0.02686869,0.75,1,1,192529,-840.9224
"46060",1,2.686869e-07,0.02686869,0.75,1,1,192529,-841.1789
"46061",1,2.686869e-07,0.02686869,0.75,1,1,192529,-769.7791
"46062",192529,2.686869e-07,0.02686869,0.75,1,1,192529,-805.2986
"46063",3.9e-07,2.722222e-07,0.02686869,0.75,1,1,192529,-806.5392
"46064",0.08333333,2.722222e-07,0.02686869,0.75,1,1,192529,-870.6997
"46065",0.75,2.722222e-07,0.02686869,0.75,1,1,192529,-870.3626
"46066",1,2.722222e-07,0.02686869,0.75,1,1,192529,-875.2428
"46067",1,2.722222e-07,0.02686869,0.75,1,1,192529,-834.3511
"46068",192529,2.722222e-07,0.02686869,0.75,1,1,192529,-811.4644
"46069",3.9e-07,2.757576e-07,0.02686869,0.75,1,1,192529,-874.1761
"46070",0.08333333,2.757576e-07,0.02686869,0.75,1,1,192529,-871.3876
"46071",0.75,2.757576e-07,0.02686869,0.75,1,1,192529,-807.7309
"46072",1,2.757576e-07,0.02686869,0.75,1,1,192529,-835.0629
"46073",1,2.757576e-07,0.02686869,0.75,1,1,192529,-842.1012
"46074",192529,2.757576e-07,0.02686869,0.75,1,1,192529,-768.5045
"46075",3.9e-07,2.792929e-07,0.02686869,0.75,1,1,192529,-904.2034
"46076",0.08333333,2.792929e-07,0.02686869,0.75,1,1,192529,-838.2755
"46077",0.75,2.792929e-07,0.02686869,0.75,1,1,192529,-802.1545
"46078",1,2.792929e-07,0.02686869,0.75,1,1,192529,-844.0615
"46079",1,2.792929e-07,0.02686869,0.75,1,1,192529,-833.8017
"46080",192529,2.792929e-07,0.02686869,0.75,1,1,192529,-842.4336
"46081",3.9e-07,2.828283e-07,0.02686869,0.75,1,1,192529,-808.8876
"46082",0.08333333,2.828283e-07,0.02686869,0.75,1,1,192529,-803.8262
"46083",0.75,2.828283e-07,0.02686869,0.75,1,1,192529,-771.2492
"46084",1,2.828283e-07,0.02686869,0.75,1,1,192529,-874.0635
"46085",1,2.828283e-07,0.02686869,0.75,1,1,192529,-871.897
"46086",192529,2.828283e-07,0.02686869,0.75,1,1,192529,-871.742
"46087",3.9e-07,2.863636e-07,0.02686869,0.75,1,1,192529,-809.4687
"46088",0.08333333,2.863636e-07,0.02686869,0.75,1,1,192529,-870.6258
"46089",0.75,2.863636e-07,0.02686869,0.75,1,1,192529,-871.4627
"46090",1,2.863636e-07,0.02686869,0.75,1,1,192529,-868.5326
"46091",1,2.863636e-07,0.02686869,0.75,1,1,192529,-841.3151
"46092",192529,2.863636e-07,0.02686869,0.75,1,1,192529,-735.6837
"46093",3.9e-07,2.89899e-07,0.02686869,0.75,1,1,192529,-805.8724
"46094",0.08333333,2.89899e-07,0.02686869,0.75,1,1,192529,-805.1976
"46095",0.75,2.89899e-07,0.02686869,0.75,1,1,192529,-871.0403
"46096",1,2.89899e-07,0.02686869,0.75,1,1,192529,-873.2622
"46097",1,2.89899e-07,0.02686869,0.75,1,1,192529,-877.9207
"46098",192529,2.89899e-07,0.02686869,0.75,1,1,192529,-875.7403
"46099",3.9e-07,2.934343e-07,0.02686869,0.75,1,1,192529,-807.031
"46100",0.08333333,2.934343e-07,0.02686869,0.75,1,1,192529,-881.1823
"46101",0.75,2.934343e-07,0.02686869,0.75,1,1,192529,-838.761
"46102",1,2.934343e-07,0.02686869,0.75,1,1,192529,-841.208
"46103",1,2.934343e-07,0.02686869,0.75,1,1,192529,-837.8898
"46104",192529,2.934343e-07,0.02686869,0.75,1,1,192529,-944.611
"46105",3.9e-07,2.969697e-07,0.02686869,0.75,1,1,192529,-906.5193
"46106",0.08333333,2.969697e-07,0.02686869,0.75,1,1,192529,-904.0288
"46107",0.75,2.969697e-07,0.02686869,0.75,1,1,192529,-872.8875
"46108",1,2.969697e-07,0.02686869,0.75,1,1,192529,-876.4678
"46109",1,2.969697e-07,0.02686869,0.75,1,1,192529,-909.9538
"46110",192529,2.969697e-07,0.02686869,0.75,1,1,192529,-876.2764
"46111",3.9e-07,3.005051e-07,0.02686869,0.75,1,1,192529,-842.8485
"46112",0.08333333,3.005051e-07,0.02686869,0.75,1,1,192529,-807.7122
"46113",0.75,3.005051e-07,0.02686869,0.75,1,1,192529,-810.5967
"46114",1,3.005051e-07,0.02686869,0.75,1,1,192529,-876.602
"46115",1,3.005051e-07,0.02686869,0.75,1,1,192529,-844.4348
"46116",192529,3.005051e-07,0.02686869,0.75,1,1,192529,-873.4973
"46117",3.9e-07,3.040404e-07,0.02686869,0.75,1,1,192529,-910.9496
"46118",0.08333333,3.040404e-07,0.02686869,0.75,1,1,192529,-943.7636
"46119",0.75,3.040404e-07,0.02686869,0.75,1,1,192529,-843.2056
"46120",1,3.040404e-07,0.02686869,0.75,1,1,192529,-874.1365
"46121",1,3.040404e-07,0.02686869,0.75,1,1,192529,-942.3612
"46122",192529,3.040404e-07,0.02686869,0.75,1,1,192529,-838.6377
"46123",3.9e-07,3.075758e-07,0.02686869,0.75,1,1,192529,-939.6413
"46124",0.08333333,3.075758e-07,0.02686869,0.75,1,1,192529,-873.4963
"46125",0.75,3.075758e-07,0.02686869,0.75,1,1,192529,-838.3372
"46126",1,3.075758e-07,0.02686869,0.75,1,1,192529,-876.473
"46127",1,3.075758e-07,0.02686869,0.75,1,1,192529,-844.2807
"46128",192529,3.075758e-07,0.02686869,0.75,1,1,192529,-842.1091
"46129",3.9e-07,3.111111e-07,0.02686869,0.75,1,1,192529,-806.1799
"46130",0.08333333,3.111111e-07,0.02686869,0.75,1,1,192529,-811.5524
"46131",0.75,3.111111e-07,0.02686869,0.75,1,1,192529,-905.6878
"46132",1,3.111111e-07,0.02686869,0.75,1,1,192529,-844.2265
"46133",1,3.111111e-07,0.02686869,0.75,1,1,192529,-874.4665
"46134",192529,3.111111e-07,0.02686869,0.75,1,1,192529,-812.5635
"46135",3.9e-07,3.146465e-07,0.02686869,0.75,1,1,192529,-876.7997
"46136",0.08333333,3.146465e-07,0.02686869,0.75,1,1,192529,-878.2752
"46137",0.75,3.146465e-07,0.02686869,0.75,1,1,192529,-877.369
"46138",1,3.146465e-07,0.02686869,0.75,1,1,192529,-909.0581
"46139",1,3.146465e-07,0.02686869,0.75,1,1,192529,-876.1061
"46140",192529,3.146465e-07,0.02686869,0.75,1,1,192529,-844.9059
"46141",3.9e-07,3.181818e-07,0.02686869,0.75,1,1,192529,-840.1708
"46142",0.08333333,3.181818e-07,0.02686869,0.75,1,1,192529,-841.2757
"46143",0.75,3.181818e-07,0.02686869,0.75,1,1,192529,-911.8225
"46144",1,3.181818e-07,0.02686869,0.75,1,1,192529,-979.4681
"46145",1,3.181818e-07,0.02686869,0.75,1,1,192529,-839.2116
"46146",192529,3.181818e-07,0.02686869,0.75,1,1,192529,-773.4287
"46147",3.9e-07,3.217172e-07,0.02686869,0.75,1,1,192529,-912.0731
"46148",0.08333333,3.217172e-07,0.02686869,0.75,1,1,192529,-910.8281
"46149",0.75,3.217172e-07,0.02686869,0.75,1,1,192529,-838.9172
"46150",1,3.217172e-07,0.02686869,0.75,1,1,192529,-872.6726
"46151",1,3.217172e-07,0.02686869,0.75,1,1,192529,-876.7141
"46152",192529,3.217172e-07,0.02686869,0.75,1,1,192529,-873.4991
"46153",3.9e-07,3.252525e-07,0.02686869,0.75,1,1,192529,-908.0871
"46154",0.08333333,3.252525e-07,0.02686869,0.75,1,1,192529,-977.6317
"46155",0.75,3.252525e-07,0.02686869,0.75,1,1,192529,-841.5253
"46156",1,3.252525e-07,0.02686869,0.75,1,1,192529,-808.7627
"46157",1,3.252525e-07,0.02686869,0.75,1,1,192529,-942.8129
"46158",192529,3.252525e-07,0.02686869,0.75,1,1,192529,-808.5026
"46159",3.9e-07,3.287879e-07,0.02686869,0.75,1,1,192529,-878.4748
"46160",0.08333333,3.287879e-07,0.02686869,0.75,1,1,192529,-912.0317
"46161",0.75,3.287879e-07,0.02686869,0.75,1,1,192529,-846.3717
"46162",1,3.287879e-07,0.02686869,0.75,1,1,192529,-944.977
"46163",1,3.287879e-07,0.02686869,0.75,1,1,192529,-908.1775
"46164",192529,3.287879e-07,0.02686869,0.75,1,1,192529,-912.6608
"46165",3.9e-07,3.323232e-07,0.02686869,0.75,1,1,192529,-840.2093
"46166",0.08333333,3.323232e-07,0.02686869,0.75,1,1,192529,-942.9719
"46167",0.75,3.323232e-07,0.02686869,0.75,1,1,192529,-912.353
"46168",1,3.323232e-07,0.02686869,0.75,1,1,192529,-878.6594
"46169",1,3.323232e-07,0.02686869,0.75,1,1,192529,-913.9588
"46170",192529,3.323232e-07,0.02686869,0.75,1,1,192529,-908.5596
"46171",3.9e-07,3.358586e-07,0.02686869,0.75,1,1,192529,-844.6187
"46172",0.08333333,3.358586e-07,0.02686869,0.75,1,1,192529,-880.8444
"46173",0.75,3.358586e-07,0.02686869,0.75,1,1,192529,-877.611
"46174",1,3.358586e-07,0.02686869,0.75,1,1,192529,-880.6
"46175",1,3.358586e-07,0.02686869,0.75,1,1,192529,-946.191
"46176",192529,3.358586e-07,0.02686869,0.75,1,1,192529,-907.7546
"46177",3.9e-07,3.393939e-07,0.02686869,0.75,1,1,192529,-879.1542
"46178",0.08333333,3.393939e-07,0.02686869,0.75,1,1,192529,-976.8523
"46179",0.75,3.393939e-07,0.02686869,0.75,1,1,192529,-975.0469
"46180",1,3.393939e-07,0.02686869,0.75,1,1,192529,-949.575
"46181",1,3.393939e-07,0.02686869,0.75,1,1,192529,-910.6553
"46182",192529,3.393939e-07,0.02686869,0.75,1,1,192529,-945.8999
"46183",3.9e-07,3.429293e-07,0.02686869,0.75,1,1,192529,-875.3572
"46184",0.08333333,3.429293e-07,0.02686869,0.75,1,1,192529,-909.831
"46185",0.75,3.429293e-07,0.02686869,0.75,1,1,192529,-943.0468
"46186",1,3.429293e-07,0.02686869,0.75,1,1,192529,-916.4809
