"","center","Beta","mu_ID","mu_DS","rho","eta","N","loglik"
"4009",5e-08,1.10344827586207e-07,0.227586206896552,0.75,1,1,192529,NA
"4010",0.166666666666667,1.10344827586207e-07,0.227586206896552,0.75,1,1,192529,-80.277242288795
"4011",0.75,1.10344827586207e-07,0.227586206896552,0.75,1,1,192529,NA
"4012",1,1.10344827586207e-07,0.227586206896552,0.75,1,1,192529,NA
"4013",1,1.10344827586207e-07,0.227586206896552,0.75,1,1,192529,NA
"4014",192529,1.10344827586207e-07,0.227586206896552,0.75,1,1,192529,-98.3720356173209
"4015",5e-08,1.24137931034483e-07,0.227586206896552,0.75,1,1,192529,NA
"4016",0.166666666666667,1.24137931034483e-07,0.227586206896552,0.75,1,1,192529,NA
"4017",0.75,1.24137931034483e-07,0.227586206896552,0.75,1,1,192529,-104.896442678106
"4018",1,1.24137931034483e-07,0.227586206896552,0.75,1,1,192529,-99.7768008276516
"4019",1,1.24137931034483e-07,0.227586206896552,0.75,1,1,192529,-100.30894992317
"4020",192529,1.24137931034483e-07,0.227586206896552,0.75,1,1,192529,NA
"4021",5e-08,1.37931034482759e-07,0.227586206896552,0.75,1,1,192529,NA
"4022",0.166666666666667,1.37931034482759e-07,0.227586206896552,0.75,1,1,192529,NA
"4023",0.75,1.37931034482759e-07,0.227586206896552,0.75,1,1,192529,-104.690803533317
"4024",1,1.37931034482759e-07,0.227586206896552,0.75,1,1,192529,NA
"4025",1,1.37931034482759e-07,0.227586206896552,0.75,1,1,192529,NA
"4026",192529,1.37931034482759e-07,0.227586206896552,0.75,1,1,192529,-103.100413443871
"4027",5e-08,1.51724137931034e-07,0.227586206896552,0.75,1,1,192529,NA
"4028",0.166666666666667,1.51724137931034e-07,0.227586206896552,0.75,1,1,192529,NA
"4029",0.75,1.51724137931034e-07,0.227586206896552,0.75,1,1,192529,NA
"4030",1,1.51724137931034e-07,0.227586206896552,0.75,1,1,192529,NA
"4031",1,1.51724137931034e-07,0.227586206896552,0.75,1,1,192529,-101.361614380082
"4032",192529,1.51724137931034e-07,0.227586206896552,0.75,1,1,192529,NA
"4033",5e-08,1.6551724137931e-07,0.227586206896552,0.75,1,1,192529,NA
"4034",0.166666666666667,1.6551724137931e-07,0.227586206896552,0.75,1,1,192529,-99.2943703073076
"4035",0.75,1.6551724137931e-07,0.227586206896552,0.75,1,1,192529,-101.54474384276
"4036",1,1.6551724137931e-07,0.227586206896552,0.75,1,1,192529,NA
"4037",1,1.6551724137931e-07,0.227586206896552,0.75,1,1,192529,NA
"4038",192529,1.6551724137931e-07,0.227586206896552,0.75,1,1,192529,NA
"4039",5e-08,1.79310344827586e-07,0.227586206896552,0.75,1,1,192529,NA
"4040",0.166666666666667,1.79310344827586e-07,0.227586206896552,0.75,1,1,192529,NA
"4041",0.75,1.79310344827586e-07,0.227586206896552,0.75,1,1,192529,NA
"4042",1,1.79310344827586e-07,0.227586206896552,0.75,1,1,192529,NA
"4043",1,1.79310344827586e-07,0.227586206896552,0.75,1,1,192529,NA
"4044",192529,1.79310344827586e-07,0.227586206896552,0.75,1,1,192529,NA
"4045",5e-08,1.93103448275862e-07,0.227586206896552,0.75,1,1,192529,NA
"4046",0.166666666666667,1.93103448275862e-07,0.227586206896552,0.75,1,1,192529,NA
"4047",0.75,1.93103448275862e-07,0.227586206896552,0.75,1,1,192529,NA
"4048",1,1.93103448275862e-07,0.227586206896552,0.75,1,1,192529,NA
"4049",1,1.93103448275862e-07,0.227586206896552,0.75,1,1,192529,NA
"4050",192529,1.93103448275862e-07,0.227586206896552,0.75,1,1,192529,NA
"4051",5e-08,2.06896551724138e-07,0.227586206896552,0.75,1,1,192529,NA
"4052",0.166666666666667,2.06896551724138e-07,0.227586206896552,0.75,1,1,192529,NA
"4053",0.75,2.06896551724138e-07,0.227586206896552,0.75,1,1,192529,NA
"4054",1,2.06896551724138e-07,0.227586206896552,0.75,1,1,192529,NA
"4055",1,2.06896551724138e-07,0.227586206896552,0.75,1,1,192529,-101.230354960383
"4056",192529,2.06896551724138e-07,0.227586206896552,0.75,1,1,192529,NA
"4057",5e-08,2.20689655172414e-07,0.227586206896552,0.75,1,1,192529,NA
"4058",0.166666666666667,2.20689655172414e-07,0.227586206896552,0.75,1,1,192529,NA
"4059",0.75,2.20689655172414e-07,0.227586206896552,0.75,1,1,192529,NA
"4060",1,2.20689655172414e-07,0.227586206896552,0.75,1,1,192529,NA
"4061",1,2.20689655172414e-07,0.227586206896552,0.75,1,1,192529,NA
"4062",192529,2.20689655172414e-07,0.227586206896552,0.75,1,1,192529,-104.620046718912
"4063",5e-08,2.3448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4064",0.166666666666667,2.3448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4065",0.75,2.3448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4066",1,2.3448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4067",1,2.3448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4068",192529,2.3448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4069",5e-08,2.48275862068965e-07,0.227586206896552,0.75,1,1,192529,NA
"4070",0.166666666666667,2.48275862068965e-07,0.227586206896552,0.75,1,1,192529,NA
"4071",0.75,2.48275862068965e-07,0.227586206896552,0.75,1,1,192529,NA
"4072",1,2.48275862068965e-07,0.227586206896552,0.75,1,1,192529,NA
"4073",1,2.48275862068965e-07,0.227586206896552,0.75,1,1,192529,NA
"4074",192529,2.48275862068965e-07,0.227586206896552,0.75,1,1,192529,NA
"4075",5e-08,2.62068965517241e-07,0.227586206896552,0.75,1,1,192529,NA
"4076",0.166666666666667,2.62068965517241e-07,0.227586206896552,0.75,1,1,192529,NA
"4077",0.75,2.62068965517241e-07,0.227586206896552,0.75,1,1,192529,NA
"4078",1,2.62068965517241e-07,0.227586206896552,0.75,1,1,192529,NA
"4079",1,2.62068965517241e-07,0.227586206896552,0.75,1,1,192529,NA
"4080",192529,2.62068965517241e-07,0.227586206896552,0.75,1,1,192529,NA
"4081",5e-08,2.75862068965517e-07,0.227586206896552,0.75,1,1,192529,NA
"4082",0.166666666666667,2.75862068965517e-07,0.227586206896552,0.75,1,1,192529,NA
"4083",0.75,2.75862068965517e-07,0.227586206896552,0.75,1,1,192529,NA
"4084",1,2.75862068965517e-07,0.227586206896552,0.75,1,1,192529,NA
"4085",1,2.75862068965517e-07,0.227586206896552,0.75,1,1,192529,NA
"4086",192529,2.75862068965517e-07,0.227586206896552,0.75,1,1,192529,NA
"4087",5e-08,2.89655172413793e-07,0.227586206896552,0.75,1,1,192529,NA
"4088",0.166666666666667,2.89655172413793e-07,0.227586206896552,0.75,1,1,192529,NA
"4089",0.75,2.89655172413793e-07,0.227586206896552,0.75,1,1,192529,NA
"4090",1,2.89655172413793e-07,0.227586206896552,0.75,1,1,192529,NA
"4091",1,2.89655172413793e-07,0.227586206896552,0.75,1,1,192529,NA
"4092",192529,2.89655172413793e-07,0.227586206896552,0.75,1,1,192529,NA
"4093",5e-08,3.03448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4094",0.166666666666667,3.03448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4095",0.75,3.03448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4096",1,3.03448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4097",1,3.03448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4098",192529,3.03448275862069e-07,0.227586206896552,0.75,1,1,192529,NA
"4099",5e-08,3.17241379310345e-07,0.227586206896552,0.75,1,1,192529,NA
"4100",0.166666666666667,3.17241379310345e-07,0.227586206896552,0.75,1,1,192529,NA
"4101",0.75,3.17241379310345e-07,0.227586206896552,0.75,1,1,192529,NA
"4102",1,3.17241379310345e-07,0.227586206896552,0.75,1,1,192529,NA
"4103",1,3.17241379310345e-07,0.227586206896552,0.75,1,1,192529,NA
"4104",192529,3.17241379310345e-07,0.227586206896552,0.75,1,1,192529,NA
"4105",5e-08,3.31034482758621e-07,0.227586206896552,0.75,1,1,192529,NA
"4106",0.166666666666667,3.31034482758621e-07,0.227586206896552,0.75,1,1,192529,NA
"4107",0.75,3.31034482758621e-07,0.227586206896552,0.75,1,1,192529,NA
"4108",1,3.31034482758621e-07,0.227586206896552,0.75,1,1,192529,NA
"4109",1,3.31034482758621e-07,0.227586206896552,0.75,1,1,192529,NA
"4110",192529,3.31034482758621e-07,0.227586206896552,0.75,1,1,192529,NA
"4111",5e-08,3.44827586206897e-07,0.227586206896552,0.75,1,1,192529,NA
"4112",0.166666666666667,3.44827586206897e-07,0.227586206896552,0.75,1,1,192529,NA
"4113",0.75,3.44827586206897e-07,0.227586206896552,0.75,1,1,192529,NA
"4114",1,3.44827586206897e-07,0.227586206896552,0.75,1,1,192529,NA
"4115",1,3.44827586206897e-07,0.227586206896552,0.75,1,1,192529,NA
"4116",192529,3.44827586206897e-07,0.227586206896552,0.75,1,1,192529,NA
"4117",5e-08,3.58620689655172e-07,0.227586206896552,0.75,1,1,192529,NA
"4118",0.166666666666667,3.58620689655172e-07,0.227586206896552,0.75,1,1,192529,NA
"4119",0.75,3.58620689655172e-07,0.227586206896552,0.75,1,1,192529,NA
"4120",1,3.58620689655172e-07,0.227586206896552,0.75,1,1,192529,NA
"4121",1,3.58620689655172e-07,0.227586206896552,0.75,1,1,192529,NA
"4122",192529,3.58620689655172e-07,0.227586206896552,0.75,1,1,192529,NA
"4123",5e-08,3.72413793103448e-07,0.227586206896552,0.75,1,1,192529,NA
"4124",0.166666666666667,3.72413793103448e-07,0.227586206896552,0.75,1,1,192529,NA
"4125",0.75,3.72413793103448e-07,0.227586206896552,0.75,1,1,192529,NA
"4126",1,3.72413793103448e-07,0.227586206896552,0.75,1,1,192529,NA
"4127",1,3.72413793103448e-07,0.227586206896552,0.75,1,1,192529,NA
"4128",192529,3.72413793103448e-07,0.227586206896552,0.75,1,1,192529,NA
"4129",5e-08,3.86206896551724e-07,0.227586206896552,0.75,1,1,192529,NA
"4130",0.166666666666667,3.86206896551724e-07,0.227586206896552,0.75,1,1,192529,NA
"4131",0.75,3.86206896551724e-07,0.227586206896552,0.75,1,1,192529,NA
"4132",1,3.86206896551724e-07,0.227586206896552,0.75,1,1,192529,NA
"4133",1,3.86206896551724e-07,0.227586206896552,0.75,1,1,192529,NA
"4134",192529,3.86206896551724e-07,0.227586206896552,0.75,1,1,192529,NA
"4135",5e-08,4e-07,0.227586206896552,0.75,1,1,192529,NA
"4136",0.166666666666667,4e-07,0.227586206896552,0.75,1,1,192529,NA
"4137",0.75,4e-07,0.227586206896552,0.75,1,1,192529,NA
"4138",1,4e-07,0.227586206896552,0.75,1,1,192529,NA
"4139",1,4e-07,0.227586206896552,0.75,1,1,192529,NA
"4140",192529,4e-07,0.227586206896552,0.75,1,1,192529,NA
"4141",5e-08,0,0.237931034482759,0.75,1,1,192529,NA
"4142",0.166666666666667,0,0.237931034482759,0.75,1,1,192529,NA
"4143",0.75,0,0.237931034482759,0.75,1,1,192529,NA
"4144",1,0,0.237931034482759,0.75,1,1,192529,NA
"4145",1,0,0.237931034482759,0.75,1,1,192529,NA
"4146",192529,0,0.237931034482759,0.75,1,1,192529,NA
"4147",5e-08,1.37931034482759e-08,0.237931034482759,0.75,1,1,192529,NA
"4148",0.166666666666667,1.37931034482759e-08,0.237931034482759,0.75,1,1,192529,NA
"4149",0.75,1.37931034482759e-08,0.237931034482759,0.75,1,1,192529,NA
"4150",1,1.37931034482759e-08,0.237931034482759,0.75,1,1,192529,NA
"4151",1,1.37931034482759e-08,0.237931034482759,0.75,1,1,192529,NA
"4152",192529,1.37931034482759e-08,0.237931034482759,0.75,1,1,192529,NA
"4153",5e-08,2.75862068965517e-08,0.237931034482759,0.75,1,1,192529,NA
"4154",0.166666666666667,2.75862068965517e-08,0.237931034482759,0.75,1,1,192529,NA
"4155",0.75,2.75862068965517e-08,0.237931034482759,0.75,1,1,192529,-103.011094255039
"4156",1,2.75862068965517e-08,0.237931034482759,0.75,1,1,192529,NA
"4157",1,2.75862068965517e-08,0.237931034482759,0.75,1,1,192529,NA
"4158",192529,2.75862068965517e-08,0.237931034482759,0.75,1,1,192529,NA
"4159",5e-08,4.13793103448276e-08,0.237931034482759,0.75,1,1,192529,NA
"4160",0.166666666666667,4.13793103448276e-08,0.237931034482759,0.75,1,1,192529,NA
"4161",0.75,4.13793103448276e-08,0.237931034482759,0.75,1,1,192529,-103.183419195245
"4162",1,4.13793103448276e-08,0.237931034482759,0.75,1,1,192529,-105.257806925606
"4163",1,4.13793103448276e-08,0.237931034482759,0.75,1,1,192529,NA
"4164",192529,4.13793103448276e-08,0.237931034482759,0.75,1,1,192529,-68.8239634149344
"4165",5e-08,5.51724137931034e-08,0.237931034482759,0.75,1,1,192529,-66.1535780309303
"4166",0.166666666666667,5.51724137931034e-08,0.237931034482759,0.75,1,1,192529,NA
"4167",0.75,5.51724137931034e-08,0.237931034482759,0.75,1,1,192529,NA
"4168",1,5.51724137931034e-08,0.237931034482759,0.75,1,1,192529,-66.7880048639692
"4169",1,5.51724137931034e-08,0.237931034482759,0.75,1,1,192529,-69.8212672303683
"4170",192529,5.51724137931034e-08,0.237931034482759,0.75,1,1,192529,-69.1273022409571
"4171",5e-08,6.89655172413793e-08,0.237931034482759,0.75,1,1,192529,-68.0014566225481
"4172",0.166666666666667,6.89655172413793e-08,0.237931034482759,0.75,1,1,192529,-63.8660692671025
"4173",0.75,6.89655172413793e-08,0.237931034482759,0.75,1,1,192529,-67.4047265933082
"4174",1,6.89655172413793e-08,0.237931034482759,0.75,1,1,192529,-101.697174286347
"4175",1,6.89655172413793e-08,0.237931034482759,0.75,1,1,192529,NA
"4176",192529,6.89655172413793e-08,0.237931034482759,0.75,1,1,192529,-63.4812761064427
"4177",5e-08,8.27586206896552e-08,0.237931034482759,0.75,1,1,192529,-74.2566775441599
"4178",0.166666666666667,8.27586206896552e-08,0.237931034482759,0.75,1,1,192529,-69.9502695123581
"4179",0.75,8.27586206896552e-08,0.237931034482759,0.75,1,1,192529,NA
"4180",1,8.27586206896552e-08,0.237931034482759,0.75,1,1,192529,-98.1705825001017
"4181",1,8.27586206896552e-08,0.237931034482759,0.75,1,1,192529,-100.029667607558
"4182",192529,8.27586206896552e-08,0.237931034482759,0.75,1,1,192529,-65.9223779184259
"4183",5e-08,9.6551724137931e-08,0.237931034482759,0.75,1,1,192529,NA
"4184",0.166666666666667,9.6551724137931e-08,0.237931034482759,0.75,1,1,192529,-102.767209689798
"4185",0.75,9.6551724137931e-08,0.237931034482759,0.75,1,1,192529,NA
"4186",1,9.6551724137931e-08,0.237931034482759,0.75,1,1,192529,-102.50826879823
"4187",1,9.6551724137931e-08,0.237931034482759,0.75,1,1,192529,NA
"4188",192529,9.6551724137931e-08,0.237931034482759,0.75,1,1,192529,-69.0483154199359
"4189",5e-08,1.10344827586207e-07,0.237931034482759,0.75,1,1,192529,-102.061890700506
"4190",0.166666666666667,1.10344827586207e-07,0.237931034482759,0.75,1,1,192529,-103.888502882432
"4191",0.75,1.10344827586207e-07,0.237931034482759,0.75,1,1,192529,NA
"4192",1,1.10344827586207e-07,0.237931034482759,0.75,1,1,192529,-102.949966944833
"4193",1,1.10344827586207e-07,0.237931034482759,0.75,1,1,192529,NA
"4194",192529,1.10344827586207e-07,0.237931034482759,0.75,1,1,192529,-102.576678742317
"4195",5e-08,1.24137931034483e-07,0.237931034482759,0.75,1,1,192529,-102.862919425888
"4196",0.166666666666667,1.24137931034483e-07,0.237931034482759,0.75,1,1,192529,NA
"4197",0.75,1.24137931034483e-07,0.237931034482759,0.75,1,1,192529,NA
"4198",1,1.24137931034483e-07,0.237931034482759,0.75,1,1,192529,-99.341660057753
"4199",1,1.24137931034483e-07,0.237931034482759,0.75,1,1,192529,-103.72308255437
"4200",192529,1.24137931034483e-07,0.237931034482759,0.75,1,1,192529,NA
"4201",5e-08,1.37931034482759e-07,0.237931034482759,0.75,1,1,192529,NA
"4202",0.166666666666667,1.37931034482759e-07,0.237931034482759,0.75,1,1,192529,-99.3889528973751
"4203",0.75,1.37931034482759e-07,0.237931034482759,0.75,1,1,192529,NA
"4204",1,1.37931034482759e-07,0.237931034482759,0.75,1,1,192529,-103.511298207117
"4205",1,1.37931034482759e-07,0.237931034482759,0.75,1,1,192529,NA
"4206",192529,1.37931034482759e-07,0.237931034482759,0.75,1,1,192529,-102.793746638509
"4207",5e-08,1.51724137931034e-07,0.237931034482759,0.75,1,1,192529,NA
"4208",0.166666666666667,1.51724137931034e-07,0.237931034482759,0.75,1,1,192529,NA
"4209",0.75,1.51724137931034e-07,0.237931034482759,0.75,1,1,192529,NA
"4210",1,1.51724137931034e-07,0.237931034482759,0.75,1,1,192529,NA
"4211",1,1.51724137931034e-07,0.237931034482759,0.75,1,1,192529,NA
"4212",192529,1.51724137931034e-07,0.237931034482759,0.75,1,1,192529,-101.459535740281
"4213",5e-08,1.6551724137931e-07,0.237931034482759,0.75,1,1,192529,NA
"4214",0.166666666666667,1.6551724137931e-07,0.237931034482759,0.75,1,1,192529,NA
"4215",0.75,1.6551724137931e-07,0.237931034482759,0.75,1,1,192529,NA
"4216",1,1.6551724137931e-07,0.237931034482759,0.75,1,1,192529,-96.443608244481
"4217",1,1.6551724137931e-07,0.237931034482759,0.75,1,1,192529,NA
"4218",192529,1.6551724137931e-07,0.237931034482759,0.75,1,1,192529,NA
"4219",5e-08,1.79310344827586e-07,0.237931034482759,0.75,1,1,192529,NA
"4220",0.166666666666667,1.79310344827586e-07,0.237931034482759,0.75,1,1,192529,-101.248034613589
"4221",0.75,1.79310344827586e-07,0.237931034482759,0.75,1,1,192529,NA
"4222",1,1.79310344827586e-07,0.237931034482759,0.75,1,1,192529,NA
"4223",1,1.79310344827586e-07,0.237931034482759,0.75,1,1,192529,NA
"4224",192529,1.79310344827586e-07,0.237931034482759,0.75,1,1,192529,-103.134725475173
"4225",5e-08,1.93103448275862e-07,0.237931034482759,0.75,1,1,192529,NA
"4226",0.166666666666667,1.93103448275862e-07,0.237931034482759,0.75,1,1,192529,NA
"4227",0.75,1.93103448275862e-07,0.237931034482759,0.75,1,1,192529,NA
"4228",1,1.93103448275862e-07,0.237931034482759,0.75,1,1,192529,NA
"4229",1,1.93103448275862e-07,0.237931034482759,0.75,1,1,192529,-100.563757389399
"4230",192529,1.93103448275862e-07,0.237931034482759,0.75,1,1,192529,NA
"4231",5e-08,2.06896551724138e-07,0.237931034482759,0.75,1,1,192529,-100.587045066324
"4232",0.166666666666667,2.06896551724138e-07,0.237931034482759,0.75,1,1,192529,NA
"4233",0.75,2.06896551724138e-07,0.237931034482759,0.75,1,1,192529,NA
"4234",1,2.06896551724138e-07,0.237931034482759,0.75,1,1,192529,NA
"4235",1,2.06896551724138e-07,0.237931034482759,0.75,1,1,192529,-103.865611082524
"4236",192529,2.06896551724138e-07,0.237931034482759,0.75,1,1,192529,NA
"4237",5e-08,2.20689655172414e-07,0.237931034482759,0.75,1,1,192529,NA
"4238",0.166666666666667,2.20689655172414e-07,0.237931034482759,0.75,1,1,192529,NA
"4239",0.75,2.20689655172414e-07,0.237931034482759,0.75,1,1,192529,NA
"4240",1,2.20689655172414e-07,0.237931034482759,0.75,1,1,192529,NA
"4241",1,2.20689655172414e-07,0.237931034482759,0.75,1,1,192529,NA
"4242",192529,2.20689655172414e-07,0.237931034482759,0.75,1,1,192529,NA
"4243",5e-08,2.3448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4244",0.166666666666667,2.3448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4245",0.75,2.3448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4246",1,2.3448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4247",1,2.3448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4248",192529,2.3448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4249",5e-08,2.48275862068965e-07,0.237931034482759,0.75,1,1,192529,NA
"4250",0.166666666666667,2.48275862068965e-07,0.237931034482759,0.75,1,1,192529,NA
"4251",0.75,2.48275862068965e-07,0.237931034482759,0.75,1,1,192529,NA
"4252",1,2.48275862068965e-07,0.237931034482759,0.75,1,1,192529,NA
"4253",1,2.48275862068965e-07,0.237931034482759,0.75,1,1,192529,NA
"4254",192529,2.48275862068965e-07,0.237931034482759,0.75,1,1,192529,NA
"4255",5e-08,2.62068965517241e-07,0.237931034482759,0.75,1,1,192529,NA
"4256",0.166666666666667,2.62068965517241e-07,0.237931034482759,0.75,1,1,192529,NA
"4257",0.75,2.62068965517241e-07,0.237931034482759,0.75,1,1,192529,NA
"4258",1,2.62068965517241e-07,0.237931034482759,0.75,1,1,192529,NA
"4259",1,2.62068965517241e-07,0.237931034482759,0.75,1,1,192529,NA
"4260",192529,2.62068965517241e-07,0.237931034482759,0.75,1,1,192529,NA
"4261",5e-08,2.75862068965517e-07,0.237931034482759,0.75,1,1,192529,NA
"4262",0.166666666666667,2.75862068965517e-07,0.237931034482759,0.75,1,1,192529,NA
"4263",0.75,2.75862068965517e-07,0.237931034482759,0.75,1,1,192529,NA
"4264",1,2.75862068965517e-07,0.237931034482759,0.75,1,1,192529,NA
"4265",1,2.75862068965517e-07,0.237931034482759,0.75,1,1,192529,NA
"4266",192529,2.75862068965517e-07,0.237931034482759,0.75,1,1,192529,NA
"4267",5e-08,2.89655172413793e-07,0.237931034482759,0.75,1,1,192529,NA
"4268",0.166666666666667,2.89655172413793e-07,0.237931034482759,0.75,1,1,192529,NA
"4269",0.75,2.89655172413793e-07,0.237931034482759,0.75,1,1,192529,NA
"4270",1,2.89655172413793e-07,0.237931034482759,0.75,1,1,192529,NA
"4271",1,2.89655172413793e-07,0.237931034482759,0.75,1,1,192529,NA
"4272",192529,2.89655172413793e-07,0.237931034482759,0.75,1,1,192529,NA
"4273",5e-08,3.03448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4274",0.166666666666667,3.03448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4275",0.75,3.03448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4276",1,3.03448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4277",1,3.03448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4278",192529,3.03448275862069e-07,0.237931034482759,0.75,1,1,192529,NA
"4279",5e-08,3.17241379310345e-07,0.237931034482759,0.75,1,1,192529,NA
"4280",0.166666666666667,3.17241379310345e-07,0.237931034482759,0.75,1,1,192529,NA
"4281",0.75,3.17241379310345e-07,0.237931034482759,0.75,1,1,192529,NA
"4282",1,3.17241379310345e-07,0.237931034482759,0.75,1,1,192529,NA
"4283",1,3.17241379310345e-07,0.237931034482759,0.75,1,1,192529,NA
"4284",192529,3.17241379310345e-07,0.237931034482759,0.75,1,1,192529,NA
"4285",5e-08,3.31034482758621e-07,0.237931034482759,0.75,1,1,192529,NA
"4286",0.166666666666667,3.31034482758621e-07,0.237931034482759,0.75,1,1,192529,NA
"4287",0.75,3.31034482758621e-07,0.237931034482759,0.75,1,1,192529,NA
"4288",1,3.31034482758621e-07,0.237931034482759,0.75,1,1,192529,NA
"4289",1,3.31034482758621e-07,0.237931034482759,0.75,1,1,192529,NA
"4290",192529,3.31034482758621e-07,0.237931034482759,0.75,1,1,192529,NA
"4291",5e-08,3.44827586206897e-07,0.237931034482759,0.75,1,1,192529,NA
"4292",0.166666666666667,3.44827586206897e-07,0.237931034482759,0.75,1,1,192529,NA
"4293",0.75,3.44827586206897e-07,0.237931034482759,0.75,1,1,192529,NA
"4294",1,3.44827586206897e-07,0.237931034482759,0.75,1,1,192529,NA
"4295",1,3.44827586206897e-07,0.237931034482759,0.75,1,1,192529,NA
"4296",192529,3.44827586206897e-07,0.237931034482759,0.75,1,1,192529,NA
"4297",5e-08,3.58620689655172e-07,0.237931034482759,0.75,1,1,192529,NA
"4298",0.166666666666667,3.58620689655172e-07,0.237931034482759,0.75,1,1,192529,NA
"4299",0.75,3.58620689655172e-07,0.237931034482759,0.75,1,1,192529,NA
"4300",1,3.58620689655172e-07,0.237931034482759,0.75,1,1,192529,NA
"4301",1,3.58620689655172e-07,0.237931034482759,0.75,1,1,192529,NA
"4302",192529,3.58620689655172e-07,0.237931034482759,0.75,1,1,192529,NA
"4303",5e-08,3.72413793103448e-07,0.237931034482759,0.75,1,1,192529,NA
"4304",0.166666666666667,3.72413793103448e-07,0.237931034482759,0.75,1,1,192529,NA
"4305",0.75,3.72413793103448e-07,0.237931034482759,0.75,1,1,192529,NA
"4306",1,3.72413793103448e-07,0.237931034482759,0.75,1,1,192529,NA
"4307",1,3.72413793103448e-07,0.237931034482759,0.75,1,1,192529,NA
"4308",192529,3.72413793103448e-07,0.237931034482759,0.75,1,1,192529,NA
"4309",5e-08,3.86206896551724e-07,0.237931034482759,0.75,1,1,192529,NA
"4310",0.166666666666667,3.86206896551724e-07,0.237931034482759,0.75,1,1,192529,NA
"4311",0.75,3.86206896551724e-07,0.237931034482759,0.75,1,1,192529,NA
"4312",1,3.86206896551724e-07,0.237931034482759,0.75,1,1,192529,NA
"4313",1,3.86206896551724e-07,0.237931034482759,0.75,1,1,192529,NA
"4314",192529,3.86206896551724e-07,0.237931034482759,0.75,1,1,192529,NA
"4315",5e-08,4e-07,0.237931034482759,0.75,1,1,192529,NA
"4316",0.166666666666667,4e-07,0.237931034482759,0.75,1,1,192529,NA
"4317",0.75,4e-07,0.237931034482759,0.75,1,1,192529,NA
"4318",1,4e-07,0.237931034482759,0.75,1,1,192529,NA
"4319",1,4e-07,0.237931034482759,0.75,1,1,192529,NA
"4320",192529,4e-07,0.237931034482759,0.75,1,1,192529,NA
"4321",5e-08,0,0.248275862068966,0.75,1,1,192529,NA
"4322",0.166666666666667,0,0.248275862068966,0.75,1,1,192529,NA
"4323",0.75,0,0.248275862068966,0.75,1,1,192529,NA
"4324",1,0,0.248275862068966,0.75,1,1,192529,NA
"4325",1,0,0.248275862068966,0.75,1,1,192529,NA
"4326",192529,0,0.248275862068966,0.75,1,1,192529,NA
"4327",5e-08,1.37931034482759e-08,0.248275862068966,0.75,1,1,192529,NA
"4328",0.166666666666667,1.37931034482759e-08,0.248275862068966,0.75,1,1,192529,NA
"4329",0.75,1.37931034482759e-08,0.248275862068966,0.75,1,1,192529,NA
"4330",1,1.37931034482759e-08,0.248275862068966,0.75,1,1,192529,NA
"4331",1,1.37931034482759e-08,0.248275862068966,0.75,1,1,192529,NA
"4332",192529,1.37931034482759e-08,0.248275862068966,0.75,1,1,192529,NA
"4333",5e-08,2.75862068965517e-08,0.248275862068966,0.75,1,1,192529,NA
"4334",0.166666666666667,2.75862068965517e-08,0.248275862068966,0.75,1,1,192529,NA
"4335",0.75,2.75862068965517e-08,0.248275862068966,0.75,1,1,192529,NA
"4336",1,2.75862068965517e-08,0.248275862068966,0.75,1,1,192529,NA
"4337",1,2.75862068965517e-08,0.248275862068966,0.75,1,1,192529,NA
"4338",192529,2.75862068965517e-08,0.248275862068966,0.75,1,1,192529,NA
"4339",5e-08,4.13793103448276e-08,0.248275862068966,0.75,1,1,192529,-68.0571169196136
"4340",0.166666666666667,4.13793103448276e-08,0.248275862068966,0.75,1,1,192529,NA
"4341",0.75,4.13793103448276e-08,0.248275862068966,0.75,1,1,192529,NA
"4342",1,4.13793103448276e-08,0.248275862068966,0.75,1,1,192529,-64.8252773159983
"4343",1,4.13793103448276e-08,0.248275862068966,0.75,1,1,192529,-67.5934528580231
"4344",192529,4.13793103448276e-08,0.248275862068966,0.75,1,1,192529,-70.0980408539355
"4345",5e-08,5.51724137931034e-08,0.248275862068966,0.75,1,1,192529,-69.2346866111804
